KS1295[%],6082[%],2024[%],bat-box[%],3003[%],4032[%],Al,Si,Cu,Ni,Mg,Mn,Fe,Cr,Ti,Zr,V,Zn,Vf_FCC_A1,Vf_DIAMOND_A4,Vf_AL15SI2M4,Vf_AL3X,Vf_AL6MN,Vf_MG2ZN3,Vf_AL3NI2,Vf_AL3NI_D011,Vf_AL7CU4NI,Vf_AL2CU_C16,Vf_Q_ALCUMGSI,Vf_AL7CU2FE,Vf_MG2SI_C1,Vf_AL9FE2SI2,Vf_AL18FE2MG7SI10,eut. frac.[%],eut. T (degC),T_FCC_A1,T_DIAMOND_A4,T_AL15SI2M4,T_AL3X,T_AL6MN,T_MG2ZN3,T_AL3NI2,T_AL3NI_D011,T_AL7CU4NI,T_AL2CU_C16,T_Q_ALCUMGSI,T_AL7CU2FE,T_MG2SI_C1,T_AL9FE2SI2,T_AL18FE2MG7SI10,T(liqu),T(sol),delta_T,delta_T_FCC,delta_T_Al15Si2M4,delta_T_Si,CSC,YS(MPa),hardness(Vickers),CTEvol(1/K)(20.0-300.0degC),Density(g/cm3),Volume(m3/mol),El.conductivity(S/m),El. resistivity(ohm m),heat capacity(J/(mol K)),Therm.conductivity(W/(mK)),Therm. diffusivity(m2/s),Therm.resistivity(mK/W),Linear thermal expansion (1/K)(20.0-300.0degC),Technical thermal expansion (1/K)(20.0-300.0degC),Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Total_Vf_Phases
0.0,3.3,19.8,33.0,3.3,40.6,91.474055,5.421145,0.730875,0.533575,0.89028,0.31342,0.377575,0.073265,0.04084,0.017575,0.017575,0.10982,90.43297,3.8814,1.55003,0.00263,0.204000000000001,0.0,0.37574,0.79524,0.31598,0.00368,0.11261,0.001,0.64264,0.48407,0.46873,65.86602,599.62522,621.96808,562.95303,658.93386,0.0,127.01226,0.0,542.03462,559.36669,292.18814,172.5171,403.44808,382.09172,546.83198,327.17103,519.79353,659.5046,542.0166,117.488,8036.85745,116.91726,20.93643,0.4689873,278.75662,85.3323,7.74424e-05,2.66757,1.02631e-05,12997600,7.68675e-08,27.6028,179.4,6.65876e-05,0.0055741,2.58087e-05,2.35359e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.27072000000001
0.0,29.7,19.8,13.2,0.0,37.3,90.479105,5.036563,1.80585,0.497275,0.967302,0.410143,0.410773,0.075971,0.064435,0.0217,0.0217,0.209183,88.2822,2.99663,2.08095,0.00266,0.26655,0.0,1.06216,0.32399,0.89375,0.00913,0.35881,0.00296,0.62523,0.40351,0.29286,81.1618,605.26051,620.67949,555.83413,666.81952,0.0,140.29359,0.0,543.45961,547.85491,526.0809,172.4234,429.91874,445.02636,540.57374,330.4035,496.24448,666.9986,534.2384,132.7602,35024.63565,132.58112,21.59573,0.4456005,280.82819,85.57582,7.71471e-05,2.69486,1.02294e-05,12723500,7.85956e-08,27.6313,175.59,6.49736e-05,0.00569359,2.57164e-05,2.34704e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.60139000000001
16.5,0.0,3.3,26.4,16.5,37.3,89.305955,6.964126,1.097175,0.819025,0.790554,0.348961,0.468556,0.046832,0.035725,0.021865,0.024835,0.076391,87.56897,4.99198,1.79305,0.0015,0.34636,0.0,0.58685,1.30114,0.5096,0.0028299999999999,0.20989,0.002,0.54215,0.67445,0.30236,64.87121,573.29535,607.99289,563.35731,658.16955,0.0,123.20151,0.0,542.78479,561.94769,388.30837,172.53933,403.48726,413.70929,531.56695,327.69647,542.85924,658.3313,542.1028,116.2285,182678.77125,116.06675,21.25451,0.4669573,313.11005,95.93424,7.56954e-05,2.67778,1.02641e-05,12451700,8.03337e-08,27.5578,172.627,6.42706e-05,0.00579432,2.52322e-05,2.30111e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.83312999999998
13.2,9.9,13.2,23.1,6.6,34.0,89.748023,6.221329,1.38444,0.714415,0.881931,0.351799,0.425029,0.061715,0.04876,0.020347,0.022723,0.119489,87.9284,4.73433,1.80636,0.00264,0.2682,0.0,0.74093,0.8754,0.65902,0.0026299999999999,0.26813,0.00201,0.59961,0.64623,0.31527,82.21329,601.1049,612.08195,561.88268,662.29384,0.0,124.44831,0.0,542.63406,558.48514,440.11646,172.50419,403.42598,437.43092,541.97226,327.17924,542.45126,662.0834,540.5081,121.5753,165783.36595,121.78574,21.37458,0.4607315,303.9927,93.09718,7.6094e-05,2.68391,1.02494e-05,12576100,7.9537e-08,27.5683,174.048,6.47033e-05,0.00574772,2.5369e-05,2.31536e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.84915999999998
6.6,16.5,3.3,3.3,33.0,37.3,90.089804,5.762497,1.39797,0.62317,0.691983,0.591082,0.557227,0.03911,0.038695,0.032161,0.033349,0.142952,87.6484,3.93595,2.86481,0.00108,0.66488,0.0,0.81229,0.64989,0.65215,0.00371,0.27328,0.00203,0.38948,0.73411,0.17853,44.79262,568.27926,615.417,561.41736,660.60785,0.0,287.24267,0.0,545.46144,552.76981,417.31952,172.47652,338.05477,482.01866,485.51576,358.73527,537.41129,660.7188,539.6815,121.0373,106066.19255,120.92635,21.73586,0.461754,297.38244,90.71272,7.63935e-05,2.69572,1.02182e-05,12552000,7.96802e-08,27.5948,173.6,6.42747e-05,0.0057615,2.54708e-05,2.32357e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.81059000000002
23.1,29.7,19.8,0.0,16.5,10.9,90.033869,4.751575,2.322795,0.620695,0.82197,0.614215,0.474265,0.057326,0.067405,0.028201,0.032359,0.175325,86.52494,3.03461,2.89196,0.0011,0.66478,0.0,1.49795,0.13035,1.10046,0.0033099999999999,0.45729,0.00398,0.41925,0.42474,0.14676,40.0678,564.82906,619.1664,553.86355,666.23241,0.0,249.3528,0.0,546.46326,335.27144,533.27303,180.02776,425.62086,440.90289,536.54271,354.01549,509.84755,666.204,533.4388,132.7652,241395.43525,132.79361,20.42475,0.4255291,281.4261,86.1133,7.66425e-05,2.71419,1.01993e-05,12465800,8.02382e-08,27.63,171.481,6.32729e-05,0.00583149,2.55473e-05,2.33209e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.30148
36.3,6.6,3.3,9.9,39.6,4.30000000000001,89.959157,5.511466,1.73391,0.791635,0.588099,0.667246,0.546766,0.02657,0.041665,0.030973,0.037507,0.065006,86.78274,3.86995,3.03144,0.00101,0.71049,0.0,1.17187,0.66544,0.80114,0.00447,0.33268,0.00318,0.29305,0.6923,0.11329,46.30363,569.79196,615.24812,560.62055,653.48944,0.0,269.54472,0.0,547.98967,558.47514,434.58122,172.53842,327.05256,490.95258,469.44895,410.52326,539.76138,653.8483,538.7047,115.1436,285257.16935,114.78474,21.91585,0.4419532,292.07318,89.39134,7.62561e-05,2.7063,1.02089e-05,12427900,8.04766e-08,27.6,172.561,6.38174e-05,0.00579599,2.54152e-05,2.31935e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.47305
26.4,16.5,0.0,13.2,19.8,24.1,88.490591,6.610663,2.01738,0.850705,0.784482,0.466903,0.507133,0.040265,0.052555,0.025594,0.030346,0.123383,85.42507,4.78887,2.37915,0.00106,0.72791,0.0,1.32295,0.66722,0.95348,0.00344,0.40687,0.00341,0.45004,0.67181,0.1924,53.44795,564.21634,606.8199,560.434,661.22428,0.0,274.05185,0.0,546.49401,556.49644,473.89346,172.48649,416.30851,440.35749,536.39993,338.16407,541.65399,661.1871,536.8599,124.3272,252969.01415,124.36438,23.5740999999999,0.4295356,318.72293,97.42884,7.53084e-05,2.70302,1.02297e-05,12189800,8.2089e-08,27.5557,169.29,6.27873e-05,0.00591096,2.51069e-05,2.29079e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.99368
36.3,29.7,0.0,3.3,26.4,4.3,88.731887,5.501797,2.75031,0.796585,0.732573,0.632662,0.533137,0.034622,0.066745,0.029323,0.035857,0.154502,84.65328,3.82703,3.05558,0.00103,1.26273,0.0,2.05161,0.13402,1.37033,0.00374,0.53953,0.00497,0.31602,0.56438,0.10902,48.77978,566.66187,611.68254,556.49964,660.16537,0.0,294.04253,0.0,548.21875,547.35187,533.53403,175.17524,433.58485,439.03605,533.52503,359.59221,536.22098,660.3678,533.4814,126.8864,290034.39265,126.68397,23.01824,0.4143356,299.45659,91.8076,7.55477e-05,2.72579,1.01996e-05,12121600,8.25452e-08,27.5915,167.619,6.19847e-05,0.00596771,2.51787e-05,2.29915e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.89326999999999
9.9,3.3,16.5,9.9,23.1,37.3,90.186296,6.213541,0.934155,0.68983,0.756069,0.486736,0.494131,0.051551,0.033745,0.027904,0.029686,0.096356,88.21798,4.72206,2.35376,0.001,0.40089,0.0,0.49714,1.09778,0.43195,0.0019799999999999,0.18114,0.00122,0.51286,0.71619,0.30057,49.32972,567.42636,612.37151,563.63222,661.92764,0.0,128.77349,0.0,542.50467,561.76876,390.67834,172.522,403.47185,416.15995,539.89064,327.95736,543.30737,661.6704,542.0155,119.6549,129040.85855,119.91214,21.61672,0.4757505,298.88727,91.06118,7.60792e-05,2.6793,1.02445e-05,12602600,7.94124e-08,27.572,174.23,6.46788e-05,0.00573965,2.53538e-05,2.31349e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.43652
46.2,0.0,3.3,3.3,42.9,4.3,88.595663,6.705472,1.740015,0.989965,0.569553,0.658072,0.579172,0.018551,0.036715,0.033052,0.041368,0.032402,85.21964,4.92374,3.08499,0.00117,0.82709,0.0,1.19602,1.15539,0.79402,0.00262,0.33414,0.00323,0.28206,0.7894,0.10893,53.83122,567.47868,606.6308,562.27214,649.36447,0.0,302.31924,0.0,548.43907,561.05104,391.58608,172.56312,327.10418,492.85099,475.66625,462.50494,541.00314,649.448,540.2814,109.1666,304491.59265,109.08307,21.9907400000001,0.4388053,315.45847,96.60665,7.52003e-05,2.70672,1.02228e-05,12123800,8.24641e-08,27.5588,168.801,6.26209e-05,0.00592145,2.50653e-05,2.28716e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.72244
29.7,13.2,0.0,23.1,26.4,7.59999999999999,90.335588,5.090254,1.89924,0.70204,0.688881,0.556399,0.485584,0.037955,0.0514,0.024637,0.029983,0.098039,87.52223,3.19421,2.52983,0.00118,0.5426,0.0,1.2736,0.55333,0.88703,0.00411,0.36404,0.00366,0.36608,0.5444,0.14521,44.12502,567.36996,619.87465,557.40567,656.53883,0.0,185.93216,0.0,547.16214,555.87471,475.19541,172.50853,414.08357,469.63989,526.61973,334.17936,528.49271,656.3671,536.2098,120.1573,265660.66425,120.32903,21.19587,0.4328885,277.82922,85.06734,7.67827e-05,2.70511,1.02124e-05,12606300,7.93641e-08,27.6288,174.129,6.42234e-05,0.00574415,2.56028e-05,2.33869e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.93150999999999
16.5,0.0,0.0,0.0,46.2,37.3,89.27081,6.94195,0.97425,0.8182,0.5748,0.618175,0.61435,0.022115,0.020875,0.03589,0.03886,0.069725,86.67791,4.99443,3.21588,0.00269,0.87131,0.0,0.56021,1.28636,0.44078,0.00232,0.18464,0.00198,0.34125,0.89673,0.17089,51.675,568.68617,607.06371,564.6119,651.49848,0.0,295.10828,0.0,546.22182,563.20422,392.61702,172.5399,327.03947,423.93507,264.62179,472.34275,541.99039,651.1932,543.2393,107.9539,182163.63475,108.25918,21.3726,0.4758153,311.09598,95.12147,7.53897e-05,2.68749,1.02437e-05,12312000,8.1199e-08,27.5603,171.16,6.36311e-05,0.00584148,2.51485e-05,2.29383e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.64738
9.9,6.6,19.8,19.8,13.2,30.7,90.904046,5.462032,1.07688,0.60568,0.819858,0.438787,0.431332,0.062573,0.042985,0.022954,0.024736,0.108137,89.27168,3.88011,2.08649,0.00289,0.24598,0.0,0.57384,0.77744,0.50074,0.00182,0.20478,0.00199,0.54676,0.56309,0.3233,83.68943,607.97726,618.24692,561.84043,662.43904,0.0,123.01603,0.0,542.08624,558.93421,437.93845,172.51278,403.5614,413.37162,542.50514,327.12013,540.46395,662.1657,541.9085,120.2572,132839.96555,120.53054,19.93193,0.4684515,284.12535,86.8853,7.69361e-05,2.68083,1.02376e-05,12808700,7.80884e-08,27.6013,176.794,6.54857e-05,0.00565962,2.56432e-05,2.33954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.98091000000001
29.7,36.3,16.5,0.0,9.9,7.59999999999999,89.004368,5.154175,2.822415,0.71194,0.88434,0.56983,0.464695,0.057887,0.07813,0.026287,0.031633,0.1943,84.90893,3.10595,2.80431,0.0011,1.24735,0.0,1.84658,0.0298400000000002,1.38211,0.00324,0.54742,0.00473,0.43698,0.49108,0.14285,46.46739,562.67342,616.53969,554.54106,667.75645,0.0,310.62485,0.0,546.86613,258.40663,533.40169,195.16026,457.3031,444.82216,535.83685,365.99157,504.08185,667.6403,532.9429,134.6974,270767.93115,134.81355,21.59816,0.4147743,289.24295,88.6771,7.58905e-05,2.72325,1.02046e-05,12197700,8.19988e-08,27.6187,168.539,6.23042e-05,0.00595334,2.52997e-05,2.31506e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.95247
26.4,0.0,29.7,9.9,13.2,20.8,89.694101,6.339766,1.20723,0.811105,0.823719,0.457861,0.438526,0.060791,0.04348,0.024769,0.029521,0.069131,87.61108,4.76231,2.23079,0.00204,0.24233,0.0,0.65815,1.16382,0.57885,0.0037299999999999,0.2399,0.002,0.55669,0.58821,0.31369,53.9282,573.61766,611.67153,562.3156,663.68156,0.0,123.66253,0.0,542.68505,560.90096,407.44079,172.54136,403.47908,425.22058,542.24283,327.07379,541.7868,662.9333,542.0983,120.835,245709.77575,121.58326,20.2173,0.4623724,301.75842,92.23411,7.59555e-05,2.68397,1.02455e-05,12488000,8.01123e-08,27.5694,172.703,6.41273e-05,0.00578925,2.53151e-05,2.30991e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.95359
0.0,26.4,13.2,0.0,19.8,40.6,90.21164,5.3893,1.62435,0.5377,0.819,0.54805,0.50974,0.0566,0.05107,0.02995,0.02995,0.19265,87.57082,3.795,2.6564,0.00103,0.56222,0.0,0.92601,0.35316,0.76687,0.00762,0.31714,0.002,0.50012,0.62881,0.21781,43.83628,566.81701,618.81136,559.34067,666.14593,0.0,169.23138,0.0,544.43767,542.11627,490.01592,172.86918,421.69515,484.00579,539.95488,351.77706,519.92379,666.2794,535.119,131.1604,32433.75505,131.02693,24.22167,0.4577248,287.5145,87.991,7.66259e-05,2.69694,1.02178e-05,12575600,7.95215e-08,27.6026,173.75,6.42332e-05,0.0057563,2.55552e-05,2.33125e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.30501
13.2,23.1,13.2,9.9,16.5,24.1,90.354233,5.066791,1.842315,0.589015,0.814479,0.532606,0.470371,0.056369,0.056845,0.026122,0.028498,0.162356,87.71459,3.15014,2.55567,0.00109,0.48753,0.0,1.12166,0.43954,0.87138,0.00297,0.35979,0.003,0.47668,0.49612,0.19867,41.53859,565.51949,619.94757,556.95187,663.98643,0.0,146.94916,0.0,545.41958,550.88214,515.98622,172.45959,419.19857,462.62921,539.4193,345.86111,516.45205,663.7918,535.2346,128.5572,174076.63945,128.75183,21.71727,0.4390248,279.00555,85.33435,7.68644e-05,2.70131,1.02162e-05,12613300,7.93128e-08,27.6299,174.11,6.42651e-05,0.00574448,2.56303e-05,2.34099e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.87883000000004
9.9,0.0,49.5,0.0,6.6,34.0,90.663971,5.9569,0.68748,0.654355,0.90183,0.45631,0.40843,0.080954,0.04018,0.026254,0.028036,0.0953,88.99384,4.07322,2.24622,0.00254,0.20009,0.0,0.36272,1.0951,0.29612,0.0024899999999999,0.0929399999999997,0.001,0.64138,0.38699,0.51173,87.4325,607.4429,615.54037,562.96468,667.22183,0.0,121.9073,0.0,542.06459,560.79133,223.38613,171.93155,403.4681,381.17478,547.75298,327.10444,503.75199,667.456,542.0419,125.4141,126887.83215,125.17993,20.92278,0.465678,296.51443,90.51601,7.66463e-05,2.67088,1.02506e-05,12676400,7.88893e-08,27.5947,175.189,6.50461e-05,0.00571054,2.55629e-05,2.33045e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.90638
